,date,hour_min_count,min_count,hour_max_count,max_count,hour_min_price,min_price,hour_max_price,max_price,uid,price,timestamp,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,count,time_zone,dow,hour,week,month,date_hour
139,2009-01-03,6,0,0,19,6,0.0,22,109.75,2737086,4.1,2009-01-03 03:52:00,-73.988173,40.724202000000005,-73.99420500000001,40.724818,1,UTC,Sat,3,1,1,2009-01-03-03
140,2009-01-03,6,0,0,19,6,0.0,22,109.75,6235210,18.5,2009-01-03 04:21:00,-73.953468,40.82212,-73.86811800000001,40.816312,1,UTC,Sat,4,1,1,2009-01-03-04
141,2009-01-03,6,0,0,19,6,0.0,22,109.75,7263522,22.2,2009-01-03 04:21:20,-73.930601,40.812026,-73.826436,40.845222,2,UTC,Sat,4,1,1,2009-01-03-04
142,2009-01-03,6,0,0,19,6,0.0,22,109.75,33672659,4.5,2009-01-03 05:00:00,-74.002243,40.739655,-73.99257,40.73224,1,UTC,Sat,5,1,1,2009-01-03-05
143,2009-01-03,6,0,0,19,6,0.0,22,109.75,5418074,6.5,2009-01-03 08:57:56,-73.983197,40.738779,-73.989425,40.757173,1,UTC,Sat,8,1,1,2009-01-03-08
144,2009-01-03,6,0,0,19,6,0.0,22,109.75,37432731,3.3,2009-01-03 08:59:00,-73.989122,40.72934,-73.989135,40.726507,1,UTC,Sat,8,1,1,2009-01-03-08
145,2009-01-03,6,0,0,19,6,0.0,22,109.75,32913660,25.3,2009-01-03 09:34:00,-73.994985,40.750232,-73.93629,40.667343,1,UTC,Sat,9,1,1,2009-01-03-09
146,2009-01-03,6,0,0,19,6,0.0,22,109.75,16990676,4.9,2009-01-03 09:41:26,-73.97926600000001,40.74717,-73.97383,40.761418,1,UTC,Sat,9,1,1,2009-01-03-09
147,2009-01-03,6,0,0,19,6,0.0,22,109.75,26482021,7.7,2009-01-03 09:45:17,-74.001021,40.718725,-73.976483,40.722999,2,UTC,Sat,9,1,1,2009-01-03-09
148,2009-01-03,6,0,0,19,6,0.0,22,109.75,43368935,6.5,2009-01-03 09:58:41,-73.989875,40.734244,-73.994036,40.751352,1,UTC,Sat,9,1,1,2009-01-03-09
149,2009-01-03,6,0,0,19,6,0.0,22,109.75,50028578,5.7,2009-01-03 10:05:00,-73.954488,40.784157,-73.97542299999999,40.788083,1,UTC,Sat,10,1,1,2009-01-03-10
150,2009-01-03,6,0,0,19,6,0.0,22,109.75,34300830,4.9,2009-01-03 10:09:15,-73.991146,40.735894,-73.990724,40.745812,1,UTC,Sat,10,1,1,2009-01-03-10
151,2009-01-03,6,0,0,19,6,0.0,22,109.75,6425229,5.3,2009-01-03 10:14:26,-73.950199,40.78003,-73.959911,40.763545,1,UTC,Sat,10,1,1,2009-01-03-10
152,2009-01-03,6,0,0,19,6,0.0,22,109.75,15568115,5.3,2009-01-03 10:29:00,-73.98223,40.755597,-73.968395,40.762505,2,UTC,Sat,10,1,1,2009-01-03-10
153,2009-01-03,6,0,0,19,6,0.0,22,109.75,47237388,7.7,2009-01-03 11:17:00,-73.97563199999999,40.765248,-73.99764,40.735018,1,UTC,Sat,11,1,1,2009-01-03-11
154,2009-01-03,6,0,0,19,6,0.0,22,109.75,32715365,10.1,2009-01-03 11:40:00,-73.99417,40.726453,-73.96441800000001,40.756142,5,UTC,Sat,11,1,1,2009-01-03-11
155,2009-01-03,6,0,0,19,6,0.0,22,109.75,12623913,4.9,2009-01-03 12:16:00,-73.97055,40.75674,-73.9685,40.76316,1,UTC,Sat,12,1,1,2009-01-03-12
156,2009-01-03,6,0,0,19,6,0.0,22,109.75,9739676,4.1,2009-01-03 12:22:23,-73.985381,40.745286,-73.979987,40.754737,2,UTC,Sat,12,1,1,2009-01-03-12
157,2009-01-03,6,0,0,19,6,0.0,22,109.75,55147483,5.7,2009-01-03 12:23:00,-73.99173499999999,40.759785,-74.001912,40.741225,5,UTC,Sat,12,1,1,2009-01-03-12
158,2009-01-03,6,0,0,19,6,0.0,22,109.75,52414499,35.7,2009-01-03 12:30:00,-73.979965,40.754408000000005,-73.98003800000001,40.753787,1,UTC,Sat,12,1,1,2009-01-03-12
159,2009-01-03,6,0,0,19,6,0.0,22,109.75,16855581,22.0,2009-01-03 12:50:07,-73.96463100000001,40.791898,-73.906684,40.890073,1,UTC,Sat,12,1,1,2009-01-03-12
160,2009-01-03,6,0,0,19,6,0.0,22,109.75,1272901,6.5,2009-01-03 12:55:00,-73.996228,40.73295,-73.987978,40.750708,1,UTC,Sat,12,1,1,2009-01-03-12
161,2009-01-03,6,0,0,19,6,0.0,22,109.75,24291231,14.1,2009-01-03 13:02:00,-73.98711800000001,40.758372,-74.000462,40.722177,1,UTC,Sat,13,1,1,2009-01-03-13
162,2009-01-03,6,0,0,19,6,0.0,22,109.75,46498079,6.1,2009-01-03 13:35:34,-73.986985,40.729109,-73.97711899999999,40.743025,1,UTC,Sat,13,1,1,2009-01-03-13
163,2009-01-03,6,0,0,19,6,0.0,22,109.75,15433053,5.3,2009-01-03 13:39:00,-73.953218,40.771697,-73.94699200000001,40.78818,1,UTC,Sat,13,1,1,2009-01-03-13
164,2009-01-03,6,0,0,19,6,0.0,22,109.75,10571941,45.0,2009-01-03 13:58:00,-73.955398,40.764765,-73.78280699999999,40.643965,5,UTC,Sat,13,1,1,2009-01-03-13
165,2009-01-03,6,0,0,19,6,0.0,22,109.75,30002222,4.9,2009-01-03 14:10:54,-73.985282,40.751895000000005,-73.977094,40.765192,3,UTC,Sat,14,1,1,2009-01-03-14
166,2009-01-03,6,0,0,19,6,0.0,22,109.75,30304654,12.1,2009-01-03 14:20:53,-73.968388,40.799804,-74.00207900000001,40.750895,2,UTC,Sat,14,1,1,2009-01-03-14
167,2009-01-03,6,0,0,19,6,0.0,22,109.75,3270530,14.9,2009-01-03 14:26:00,-73.870377,40.77338,-73.91723,40.758863,1,UTC,Sat,14,1,1,2009-01-03-14
168,2009-01-03,6,0,0,19,6,0.0,22,109.75,1613955,11.7,2009-01-03 14:40:03,-74.002985,40.726938,-73.998182,40.693802000000005,1,UTC,Sat,14,1,1,2009-01-03-14
169,2009-01-03,6,0,0,19,6,0.0,22,109.75,33624647,11.3,2009-01-03 14:50:00,-73.989378,40.739695000000005,-73.97334000000001,40.779717,5,UTC,Sat,14,1,1,2009-01-03-14
170,2009-01-03,6,0,0,19,6,0.0,22,109.75,51647975,14.65,2009-01-03 15:26:39,-73.981873,40.7591,-73.98507099999999,40.742405,4,UTC,Sat,15,1,1,2009-01-03-15
171,2009-01-03,6,0,0,19,6,0.0,22,109.75,14429380,36.5,2009-01-03 15:35:30,-73.781954,40.644787,-73.89779300000001,40.736335,2,UTC,Sat,15,1,1,2009-01-03-15
172,2009-01-03,6,0,0,19,6,0.0,22,109.75,22172435,5.3,2009-01-03 16:09:00,-73.992248,40.742757,-73.977075,40.743282,5,UTC,Sat,16,1,1,2009-01-03-16
173,2009-01-03,6,0,0,19,6,0.0,22,109.75,52648412,4.5,2009-01-03 16:16:00,-73.97776,40.787,-73.98227299999999,40.775982,1,UTC,Sat,16,1,1,2009-01-03-16
174,2009-01-03,6,0,0,19,6,0.0,22,109.75,12572952,14.5,2009-01-03 16:46:00,-73.96966,40.763077,-74.004017,40.722412,1,UTC,Sat,16,1,1,2009-01-03-16
175,2009-01-03,6,0,0,19,6,0.0,22,109.75,43249767,5.3,2009-01-03 17:31:00,-73.982457,40.761732,-73.99808,40.761067,1,UTC,Sat,17,1,1,2009-01-03-17
176,2009-01-03,6,0,0,19,6,0.0,22,109.75,2947908,3.3,2009-01-03 17:38:52,-73.976961,40.787295,-73.97344100000001,40.792277,1,UTC,Sat,17,1,1,2009-01-03-17
177,2009-01-03,6,0,0,19,6,0.0,22,109.75,28270587,8.5,2009-01-03 17:46:00,-73.99906700000001,40.75993,-73.979835,40.743590000000005,2,UTC,Sat,17,1,1,2009-01-03-17
178,2009-01-03,6,0,0,19,6,0.0,22,109.75,13380424,6.5,2009-01-03 17:59:51,-73.977762,40.752264,-73.99430699999999,40.759203,2,UTC,Sat,17,1,1,2009-01-03-17
179,2009-01-03,6,0,0,19,6,0.0,22,109.75,35465079,3.3,2009-01-03 18:23:06,-73.994401,40.745875,-73.99871,40.739799,2,UTC,Sat,18,1,1,2009-01-03-18
180,2009-01-03,6,0,0,19,6,0.0,22,109.75,41249498,4.9,2009-01-03 18:35:00,-73.91896,40.810853,-73.918273,40.807912,2,UTC,Sat,18,1,1,2009-01-03-18
181,2009-01-03,6,0,0,19,6,0.0,22,109.75,22125714,6.5,2009-01-03 18:54:43,-73.975897,40.7652,-73.954426,40.771106,1,UTC,Sat,18,1,1,2009-01-03-18
182,2009-01-03,6,0,0,19,6,0.0,22,109.75,27248004,6.1,2009-01-03 19:05:09,-73.95327900000001,40.775689,-73.965857,40.761931,1,UTC,Sat,19,1,1,2009-01-03-19
183,2009-01-03,6,0,0,19,6,0.0,22,109.75,49977883,8.5,2009-01-03 19:12:30,-73.967973,40.762912,-73.985157,40.769322,1,UTC,Sat,19,1,1,2009-01-03-19
184,2009-01-03,6,0,0,19,6,0.0,22,109.75,52599162,9.3,2009-01-03 19:21:00,-73.97112800000001,40.795473,-73.944365,40.819343,1,UTC,Sat,19,1,1,2009-01-03-19
185,2009-01-03,6,0,0,19,6,0.0,22,109.75,15902452,11.3,2009-01-03 19:37:00,-73.977035,40.763072,-73.929947,40.764265,2,UTC,Sat,19,1,1,2009-01-03-19
186,2009-01-03,6,0,0,19,6,0.0,22,109.75,19766014,6.1,2009-01-03 19:37:56,-73.999617,40.721765000000005,-74.007315,40.715716,1,UTC,Sat,19,1,1,2009-01-03-19
187,2009-01-03,6,0,0,19,6,0.0,22,109.75,4488181,5.3,2009-01-03 19:41:00,-73.992215,40.759185,-73.992653,40.768387,1,UTC,Sat,19,1,1,2009-01-03-19
188,2009-01-03,6,0,0,19,6,0.0,22,109.75,18398412,5.7,2009-01-03 19:48:53,-73.95679100000001,40.778415,-73.959385,40.763478000000006,2,UTC,Sat,19,1,1,2009-01-03-19
189,2009-01-03,6,0,0,19,6,0.0,22,109.75,40970533,5.0,2009-01-03 19:58:50,-73.96934399999999,40.760397,-73.960596,40.761545,1,UTC,Sat,19,1,1,2009-01-03-19
190,2009-01-03,6,0,0,19,6,0.0,22,109.75,19973951,6.9,2009-01-03 20:16:00,-73.99491,40.725623,-73.979663,40.743715,1,UTC,Sat,20,1,1,2009-01-03-20
191,2009-01-03,6,0,0,19,6,0.0,22,109.75,39404033,16.2,2009-01-03 20:29:50,-73.978585,40.736844,-73.936266,40.812318,1,UTC,Sat,20,1,1,2009-01-03-20
192,2009-01-03,6,0,0,19,6,0.0,22,109.75,28543274,3.0,2009-01-03 21:23:31,-73.983746,40.729927,-73.983746,40.729927,1,UTC,Sat,21,1,1,2009-01-03-21
193,2009-01-03,6,0,0,19,6,0.0,22,109.75,16787864,14.9,2009-01-03 22:01:39,-73.955979,40.763994,-74.001059,40.710377,0,UTC,Sat,22,1,1,2009-01-03-22
194,2009-01-03,6,0,0,19,6,0.0,22,109.75,38995560,6.5,2009-01-03 22:10:00,-73.977537,40.746627,-73.960003,40.762517,1,UTC,Sat,22,1,1,2009-01-03-22
195,2009-01-03,6,0,0,19,6,0.0,22,109.75,31585622,14.5,2009-01-03 22:11:00,-73.983725,40.755833,-73.924903,40.774535,2,UTC,Sat,22,1,1,2009-01-03-22
196,2009-01-03,6,0,0,19,6,0.0,22,109.75,45437116,5.3,2009-01-03 22:15:00,-73.96000699999999,40.76608,-73.97296300000001,40.755867,3,UTC,Sat,22,1,1,2009-01-03-22
197,2009-01-03,6,0,0,19,6,0.0,22,109.75,17335739,6.9,2009-01-03 22:30:00,-73.991055,40.761162,-73.980078,40.779983,5,UTC,Sat,22,1,1,2009-01-03-22
198,2009-01-03,6,0,0,19,6,0.0,22,109.75,49860272,14.2,2009-01-03 22:34:22,0.0,0.0,0.0,0.0,1,UTC,Sat,22,1,1,2009-01-03-22
199,2009-01-03,6,0,0,19,6,0.0,22,109.75,6500546,7.8,2009-01-03 22:48:29,-73.984364,40.743225,-73.982069,40.761731,1,UTC,Sat,22,1,1,2009-01-03-22
